DATAFLOW,LAST UPDATE,freq,unit,crops,agprdmet,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,IT,2012,1945,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,IT,2014,1739,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,IT,2016,1907,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,IT,2018,2466,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,IT,2020,2474,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,DE,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,DE,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,DE,2018,,n
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,EL,2012,40,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,EL,2014,24,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,EL,2016,44,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,EL,2018,52,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,EL,2020,50,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,ES,2012,236,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,ES,2014,291,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,ES,2016,525,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,ES,2018,644,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,ES,2020,750,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,FR,2012,151,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,FR,2014,194,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,FR,2016,186,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,FR,2018,197,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,FR,2020,196,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,IT,2012,527,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,IT,2014,327,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,IT,2016,386,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,IT,2018,333,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1220,TOTAL,IT,2020,315,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,DE,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,DE,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,DE,2018,,n
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,EL,2012,107,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,EL,2014,74,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,EL,2016,79,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,EL,2018,100,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,EL,2020,178,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,ES,2012,950,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,ES,2014,829,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,ES,2016,959,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,ES,2018,1267,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,ES,2020,1432,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,FR,2012,1138,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,FR,2014,1062,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,FR,2016,986,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,FR,2018,1235,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,FR,2020,1458,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,IT,2012,2001,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,IT,2014,2085,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,IT,2016,2675,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,IT,2018,3335,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1230,TOTAL,IT,2020,3415,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,DE,2012,1200,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,DE,2014,1200,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,DE,2016,1192,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,DE,2018,526,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,DE,2020,464,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,EL,2012,108,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,EL,2014,79,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,EL,2016,92,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,EL,2018,139,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,EL,2020,190,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,ES,2012,303,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,ES,2014,324,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,ES,2016,472,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,ES,2018,565,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,ES,2020,729,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,FR,2012,408,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,FR,2014,420,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,FR,2016,428,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,FR,2018,498,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,FR,2020,465,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,IT,2012,3004,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,IT,2014,2960,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,IT,2016,3749,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,IT,2018,4395,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1240,TOTAL,IT,2020,4095,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,DE,2012,600,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,DE,2014,600,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,DE,2016,644,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,DE,2018,329,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,DE,2020,281,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,EL,2012,38,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,EL,2014,32,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,EL,2016,32,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,EL,2018,85,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,EL,2020,114,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,ES,2012,506,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,ES,2014,425,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,ES,2016,470,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,ES,2018,441,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,ES,2020,478,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,FR,2012,1754,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,FR,2014,1916,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,FR,2016,1847,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,FR,2018,3459,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,FR,2020,3234,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,IT,2012,744,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,IT,2014,678,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,IT,2016,686,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,IT,2018,1309,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1250,TOTAL,IT,2020,1371,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,DE,2014,100,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,DE,2016,82,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,DE,2018,331,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,DE,2020,55,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,ES,2016,1264,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,ES,2018,1362,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,ES,2020,1582,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,FR,2014,121,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,FR,2016,608,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,FR,2018,829,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,FR,2020,393,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,IT,2014,4888,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,IT,2016,3031,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,IT,2018,2808,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1290,TOTAL,IT,2020,3126,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,DE,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,DE,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,DE,2018,,n
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,EL,2012,595,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,EL,2014,675,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,EL,2016,790,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,EL,2018,1029,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,EL,2020,1199,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,ES,2012,1970,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,ES,2014,2310,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,ES,2016,2912,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,ES,2018,4771,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,ES,2020,6930,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,FR,2012,875,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,FR,2014,38,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,FR,2016,101,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,FR,2018,121,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,FR,2020,1348,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,IT,2012,4817,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,IT,2014,4811,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,IT,2016,7092,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,IT,2018,9020,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F2000,TOTAL,IT,2020,9797,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,DE,2012,1546,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,DE,2014,1865,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,DE,2016,2331,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,DE,2018,2816,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,DE,2020,2992,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,EL,2012,203,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,EL,2014,270,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,EL,2016,373,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,EL,2018,257,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,EL,2020,190,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,ES,2012,89,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,ES,2014,201,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,ES,2016,736,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,ES,2018,1356,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,ES,2020,1651,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,FR,2012,232,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,FR,2014,383,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,FR,2016,344,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,FR,2018,484,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,FR,2020,610,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,IT,2012,322,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,IT,2014,513,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,IT,2016,450,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,IT,2018,570,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F3000,TOTAL,IT,2020,639,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,DE,2012,100,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,DE,2014,200,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,DE,2016,278,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,DE,2018,321,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,DE,2020,556,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,EL,2012,631,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,EL,2014,387,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,EL,2016,436,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,EL,2018,772,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,EL,2020,1327,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,ES,2012,98272,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,ES,2014,94646,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,ES,2016,135660,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,ES,2018,168255,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,ES,2020,196941,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,FR,2012,7674,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,FR,2014,9339,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,FR,2016,11282,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,FR,2018,13957,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,FR,2020,17601,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,IT,2012,30071,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,IT,2014,35132,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,IT,2016,40665,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,IT,2018,50244,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F4000,TOTAL,IT,2020,53097,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,DE,2012,147800,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,DE,2014,150700,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,DE,2016,149475,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,DE,2018,172063,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,DE,2020,238364,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,EL,2012,36859,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,EL,2014,32594,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,EL,2016,31256,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,EL,2018,64542,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,EL,2020,88272,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,ES,2012,34976,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,ES,2014,22796,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,ES,2016,24144,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,ES,2018,33524,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,ES,2020,35460,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,FR,2012,281428,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,FR,2014,309766,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,FR,2016,393065,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,FR,2018,520198,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,FR,2020,619500,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,IT,2012,255003,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,IT,2014,256307,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,IT,2016,342653,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,IT,2018,392218,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,G0000,TOTAL,IT,2020,426867,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,DE,2014,16065,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,DE,2016,17809,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,DE,2018,20625,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,DE,2020,23570,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,EL,2014,54624,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,EL,2016,52685,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,EL,2018,60362,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,EL,2020,67982,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,ES,2014,490258,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,ES,2016,474550,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,ES,2018,550052,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,ES,2020,637852,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,FR,2014,93075,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,FR,2016,104127,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,FR,2018,140030,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,FR,2020,192713,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,IT,2014,336981,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,IT,2016,432708,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,IT,2018,468363,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H0000,TOTAL,IT,2020,491616,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,DE,2014,700,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,DE,2016,721,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,DE,2018,982,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,DE,2020,1034,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,EL,2014,83,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,EL,2016,187,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,EL,2018,197,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,EL,2020,395,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,ES,2014,124739,
